item_key,title,authors,year,source,doi,decision,reason,model,prompt_version,screened_at
10.1016/j.joca.2024.02.500,TEXTURE ANALYSIS OF CARTILAGE REPAIR TISSUE MATURATION - COMPARISON OF TWO CARTILAGE REPAIR METHODS AND CORRELATION WITH MOCART 2.0,Veronika Janáčová; Vladimír Juráš; Diana Sitarcikova; Pavol Szomolányi; Alexandra Kirner; Siegfried Trattnig,2024,Osteoarthritis and Cartilage,10.1016/j.joca.2024.02.500,exclude,"E4 — no abstract available to assess study type, procedure, methods, and outcomes; cannot confirm relevance to TKA/THA PROM prediction with AI/ML.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:41.886930+00:00
10.1016/j.joca.2025.10.008,Osteoarthritis year in review 2025: Rehabilitation and outcomes including sex and gender reporting,Andrea M Bruder; Matthew King; Chantal M. Hulshof; Harvi F. Hart; Brooke Patterson; Britt Elin Øiestad; Bjørnar Berg; Joanne L. Kemp; Adam G Culvenor,2025,Osteoarthritis and Cartilage,10.1016/j.joca.2025.10.008,exclude,"This is a narrative year-in-review synthesis (E4 — wrong study type: review) that does not develop, validate, or benchmark any AI/ML models for predicting PROMs following TKA/THA, and therefore fails criteria 2 and 3.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:43.324825+00:00
10.1186/s12891-025-08700-1,Posterior treatment of ankylosing spinal diseases with thoracolumbar fractures: a network meta-analysis,Jiaxiao Shi; Bo Yang; Chaochao Zhang; Wei Guo; Fujiang Cao; Fangfang Wang,2025,BMC Musculoskeletal Disorders,10.1186/s12891-025-08700-1,exclude,"E1 — wrong procedure. This study concerns spinal surgery (thoracolumbar fractures in ankylosing spondylitis), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:44.938604+00:00
10.66163/jokohtu.1870249,Centers of Excellence in Orthopedic Care: A Comparative Review of Specialized Hospitals from a Healthcare Management Perspective,Ufuk Burak Karcıoğlu,2026,Journal of Kocaeli Health and Technology University,10.66163/jokohtu.1870249,exclude,"This is a narrative review (E4 — wrong study type) that does not develop, validate, or benchmark AI/ML models to predict PROMs; it is a healthcare management comparative analysis of institutional structures and practices.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:46.518494+00:00
10.1038/s41598-026-43297-y,Construct validity of real-world digital mobility outcomes in patients after proximal femoral fracture: a cross-sectional observational study,Tobias Eckert; Martin Aursand Berge; Michael Long; Martí De Las Heras; Paula Alvarez; Hubert Blain; Julia Braun; Joren Buekers; Brian Caulfield; Monika Engdal; Anja Frei; Jorunn L. Helbostad; Anisoara Ionescu; Carl-Philipp Jansen; Lars Gunnar Johnsen; Jochen Klenk; Sarah Koch; Vita Lanfranchi; Lynn Rochester; Clemens Becker; Beatrix Vereijken; Judith García-Aymerich,2026,Scientific Reports,10.1038/s41598-026-43297-y,exclude,"E1 — The study population underwent proximal femoral fracture (PFF) treatment, not total knee arthroplasty (TKA) or total hip arthroplasty (THA). While hip fracture repair may involve arthroplasty in some cases, this abstract does not specify that the cohort underwent THA; the focus is on fracture management rather than elective joint replacement.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:48.410805+00:00
10.3389/fimmu.2026.1793440,From concept to practice: intra-articular photobiomodulation for knee osteoarthritis,Hao Chen; Feifei Gao; Yu Luo; Rui Wang; Arum Dwijayanti Niken; Zhe Xu; Yi Ding; Yi Guo,2026,Frontiers in Immunology,10.3389/fimmu.2026.1793440,exclude,"This is a review article (E4) proposing a therapeutic concept for knee osteoarthritis treatment; it does not develop, validate, or benchmark any AI/ML models, nor does it involve TKA/THA patients or predict patient-reported outcomes.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:50.117185+00:00
10.1016/j.arthro.2011.08.233,Paper # 233: Contact Stresses in a Custom Rapid Manufactured UKR Compared with Commercially Available UKR's,Pieter Erasmus; Dawie van den Heever; C. J. W. Scheffer,2011,Arthroscopy The Journal of Arthroscopic and Related Surgery,10.1016/j.arthro.2011.08.233,exclude,"E1 — the study focuses on unicompartmental knee arthroplasty (UKA/UKR), not total knee arthroplasty (TKA), which is explicitly excluded from this review.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:51.189898+00:00
10.1177/24730114261436388,AI-Generated Exercise Videos vs Traditional Leaflets: A Novel Approach to Home Exercise Education in Achilles Tendinitis and Plantar Fasciitis: A Randomized Controlled Trial,Nuri Koray Ülgen; Ali Said Nazlıgül; Nihat Yiğit; Arslan Kağan Arslan; Mehmet Orçun Akkurt,2026,Foot & Ankle Orthopaedics,10.1177/24730114261436388,exclude,"E1 — wrong procedure. The study involves Achilles tendinitis and plantar fasciitis (foot/ankle conditions), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:52.281522+00:00
10.26444/monz/192701,Factors influencing the perception of pain after surgery,Maria Belcarz; Iga Pikuła,2024,Medycyna Ogólna i Nauki o Zdrowiu,10.26444/monz/192701,exclude,"E1 — wrong procedure (colorectal cancer surgery, not TKA or THA) and E2 — no AI/ML method (purely statistical analysis with SPSS, no machine learning models).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:53.467501+00:00
10.1109/smc.2014.6973874,Table of contents,Ke Wang; Ping Guo; Bardy; G Benoit; Andreas Van Veen; Bart; Shyi-Ming ; Chen; Randyanto; Gary Anderson; Samira Mahdi; Khidir; ; Jarjees; Mohammad Isra'a; Wilson; Mohammad Gholami; Mohammed Taboun; Robert Salem; Brennan; Cheng ; Yang; Li; Ronaldo Aquino; Teresa Ribeiro Barbosa; Ludermir; Aida ; Nobrega Ferreira; Neto; ; Otoni; Ramon Souza; Lira; ; Milde; Carvalho Jr; Erica Sousa; Edson Teixeira Gomes; Silva Junior; Fernando Samuel; Lins; Eduardo ; Martins Antonio Aires; Tavares; Maciel; Jarley Nobrega; ; Palmeira; Oliveira; L Adriano; Maria Balaguer; Angels; Williams; Maria Fanti; Pia ; Mangini; Giovanni Agostino Marcello ; Pedroncelli; Walter Ukovich; Pierre Payeur; Ana-Maria ; Cretu; Mourad ; Ben Monette-Theriault ; Olfa ; Zaied; Amar; Chetak Kandaswamy; ; Sunder; Luis Silva; Luis Alexandre; Ricardo Sousa; Jorge ; Marques Santos; De Sa; Jernej Polajnar; Malek Akhlagh; Mojtaba ; Nalbandyan; ; Narek; Mumbaiwala; ; Denish; Polajnar; Maiko Sakamoto; Kazimierz Salewicz; ; Andrzej; Nakayama; Jitesh Panchal; Samuel Lawoyin; Xin Liu; Ding-Yu ; Fei; Bai; Sungchul Lee; Jo; ; Juyeon; Kim; Paulo Santos; Murilo Martins; Jose Fernandes; Gurzoni Jr; Fabio Angelo ; Cozman; Gagliardi; Tseng-Yi ; Chen; Chen; Chen Shuo-Han ; Heng-Yin; Shih; Tan-Hsu ; Tan; Yung Huang; ; Fa; Fu-Rong ; Jean; Bo-Kai ; Chang; Wang; Azumi Takahashi; Takuya Saito; Ozawa; ; Masayoshi; Shimizu; Hermann Kaindl; Roman Popp; Raneburger; Atsushi Mitani; Moradi Dalvand,2014,,10.1109/smc.2014.6973874,exclude,"This is a table of contents from a conference or edited volume covering numerous topics, not a research study with a specific population, method, and outcome; it does not meet any of the three required criteria (E4 — wrong study type).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:55.165317+00:00
10.4274/imj.galenos.2026.95826,Evaluation of Artificial Intelligence-Generated Information About Abdominal Ultrasonography,Ali Salbas; Gözde Merve TEKEL; Aslı Dilara Büyüktoka; Raşit Eren Büyüktoka; Ali Murat Koc; Atilla Hikmet Çilengir,2026,Istanbul Medical Journal,10.4274/imj.galenos.2026.95826,exclude,"This study does not meet any of the three required criteria—it involves neither TKA/THA (E1), nor AI/ML models predicting patient outcomes (E2), nor patient-reported outcome measures (E3). It evaluates ChatGPT responses about abdominal ultrasonography education, which is unrelated to joint arthroplasty and PROM prediction.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:56.492447+00:00
10.3389/fsurg.2025.1603229,Role and research progress of hip arthroscopy in the treatment of pre-collapse osteonecrosis of the femoral head,Guangnian Liu; Xing Chen; Zijing Weng; Huazhang Xiong; Liming Dong,2025,Frontiers in Surgery,10.3389/fsurg.2025.1603229,exclude,"This is a narrative review article (E4) that does not develop, validate, or benchmark any AI/ML models, and does not involve TKA or THA procedures—it focuses on hip arthroscopy for osteonecrosis of the femoral head, which is a different intervention.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:57.804194+00:00
10.1214/25-aoas2087,Seemingly unrelated Bayesian additive regression trees for cost-effectiveness analyses in healthcare,Jonas Eßer; Mateus Maia; Andrew Parnell; Judith E. Bosmans; Johanna M. van Dongen; Thomas Klausch; Keefe Murphy,2025,The Annals of Applied Statistics,10.1214/25-aoas2087,exclude,"This paper develops a statistical methodology (Bayesian additive regression trees) for cost-effectiveness analysis in health economics but does not focus on predicting patient-reported outcomes following TKA or THA; the application is to trauma care intervention cost-effectiveness, not arthroplasty outcomes (E1 — wrong procedure, and E3 — no PROM outcome specific to joint arthroplasty).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:34:59.233366+00:00
10.7324/japs.2024.204699,Assessment of psychometric properties of patient education tools for oral anticoagulants,Santosha Vooradi; Gabriel Rodrigues; Tom Devasia; Ganesh Kamath; Vilakkathala Rajesh,2024,Journal of Applied Pharmaceutical Science,10.7324/japs.2024.204699,exclude,"This study does not meet any of the three required criteria—it involves neither arthroplasty procedures (E1), nor AI/ML methods (E2), nor patient-reported outcome measures for joint replacement (E3). It is a psychometric validation study of educational materials for anticoagulation management.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:01.021434+00:00
10.1038/s41598-026-51495-x,A multimodal deep learning framework for clinical nursing assessment in lumbar fusion surgery via representation learning and feature extraction,Chao Li; Jianshu Cai; Xiaoling Huang; Yan Ni; Xuping Ling; Shibiao Fang,2026,Scientific Reports,10.1038/s41598-026-51495-x,exclude,"E1 — wrong procedure (lumbar fusion surgery, not TKA or THA) and E3 — no PROM outcome (focuses on image interpretation, segmentation, and classification tasks with no patient-reported outcome measures).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:02.130387+00:00
10.1186/s12891-026-09823-9,Effects of visual feedback balance training on muscle strength and balance ability in patients after anterior cruciate ligament reconstruction surgery,Xialin Ge; Mingxuan Gao; Longting Suo; Yiming Tao; Shuang Ren; Yingfang Ao,2026,BMC Musculoskeletal Disorders,10.1186/s12891-026-09823-9,exclude,"E1 — The study involves anterior cruciate ligament reconstruction (ACLR), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:03.137400+00:00
10.3389/fpubh.2026.1693849,Implementation research on osteoarthritis in Asia: a systematic review,Ansuman Panigrahi; Purnashashi Behera; Swati Sambita Mohanty; Priyanka Sahu; Rutuparna Sibani Dandsena; Sanghamitra Pati,2026,Frontiers in Public Health,10.3389/fpubh.2026.1693849,exclude,"This is a systematic review (E4) that does not develop, validate, or benchmark AI/ML models for predicting PROMs; it is a review of implementation research on osteoarthritis interventions in Asia, not a primary study using ML to predict patient-reported outcomes following TKA or THA.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:05.130587+00:00
10.25259/jassm_19_2025,Bridging the gap in ligament healing: A systematic review of secretome-derived therapies,Febyan Febyan; I. Gusti Ngurah Yuda Bagus Aryana; I. Gusti Ngurah Yuda Bagus Aryana; I. Gusti Agung Ditya Damara; Seva Ajisma; Gede Odi Bayu Dharma Perkasa,2026,Journal of Arthroscopic Surgery and Sports Medicine,10.25259/jassm_19_2025,exclude,"This paper is a systematic review of secretome therapies for ACL (ligament) healing, not a study developing or validating AI/ML models to predict patient-reported outcomes following TKA or THA (criterion 2 and procedure not TKA/THA; codes E2 and E1).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:06.568964+00:00
10.1002/ksa.70255,"ChatGPT models provide higher‐quality but lower‐readability responses than Google Gemini regarding anterior shoulder instability, with no added benefit of the orthopaedic expert plugin",Khaled Skaik; Sean Omoseni; Danielle Dagher; Darshil U. Shah; Theodorakys Marín Fermín; Piero Agostinone; Ashraf T. Hantouly; Moin Khan,2025,Knee Surgery Sports Traumatology Arthroscopy,10.1002/ksa.70255,exclude,"E1 — wrong procedure. The study concerns anterior shoulder instability and shoulder stabilization surgery, not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:08.159210+00:00
10.36610/j.jsars.20252328,"The effect of quadriceps neuromuscular electrical stimulation on pain scores, functional testsand quality of life in military personnel with partial anterior cruciate ligament tears",A Amanolahi; Pouya Amanolahi,2025,Journal of the Selva Andina Research Society,10.36610/j.jsars.20252328,exclude,"E1 — wrong procedure. The study involves ACL tear management in military personnel, not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:10.150537+00:00
10.1111/anae.16654,Resident Doctors Conference Abstracts,,2025,Anaesthesia,10.1111/anae.16654,exclude,"E1 — wrong procedure (emergency laparotomy, not TKA or THA); E2 — no AI/ML method (logistic regression only, no machine learning); E3 — no PROM outcome (mortality and length of stay are clinical outcomes, not patient-reported measures).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:11.317445+00:00
10.1016/j.jsams.2023.08.039,Can wearable technology and machine learning techniques monitor standard upper limb drill movements in elite women’s water polo?,M. King; Amy R. Lewis; K. Watson; N. Da Costa; Bill Vicenzino,2023,Journal of science and medicine in sport,10.1016/j.jsams.2023.08.039,exclude,"E1 — wrong procedure (upper limb activity in water polo, not TKA or THA arthroplasty).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:12.236019+00:00
10.34922/ae.2023.36.6.001,CURRENT PROBLEMS OF POLYPHARMACY IN GERIATRIC PATIENTS WHEN TAKING DRUGS WITH A RISK OF PHOTOSENSITIVITY,А.С. Башкирёва; Г.В. Колосова; Н.П. Баранова; Д.Ю. Богданова; Т.В. Бондаренко; A. V. Shishko; А.Г. Асатрян; P. P. Anikeev,2024,Успехи геронтологии,10.34922/ae.2023.36.6.001,exclude,"This paper concerns polypharmacy and photosensitivity in geriatric patients and is unrelated to arthroplasty, AI/ML models, or patient-reported outcomes following joint replacement surgery (E1 — wrong procedure).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:13.905803+00:00
10.34922/ae.2023.36.6.011,PHYSICAL REHABILITATION FOR DEGENERATIVE-DYSTROPHIC DISEASES OF THE HIP JOINT IN ELDERLY AND SENILE PEOPLE (STAGE 1),Д.Н. Бобунов; Е. Е. Колесникова; А.А. Демин; Valeria Gromova; П.М. Курбаль; Н.Д. Андрющенко; Е.А. Тарабрина,2024,Успехи геронтологии,10.34922/ae.2023.36.6.011,exclude,"This study fails criterion 2 (E2) — it describes a physical therapy rehabilitation intervention with no AI or machine learning component, and fails criterion 3 (E3) — no patient-reported outcome measures are mentioned; only clinical outcomes of a rehabilitation technique are evaluated.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:15.426918+00:00
10.29309/tpmj/2023.30.07.7392,"Assessment of patient satisfaction in inpatient department of Ayub Teaching Hospital Abbottabad, Pakistan.",Obaid Ur Rehman; Mujeeb Ur Rehman; Noor Ul Huda Rahim; Muhammad Zubair; Parveen Bibi; Shahzeen Sulaman; Sobia Ali,2023,The Professional Medical Journal,10.29309/tpmj/2023.30.07.7392,exclude,"This study fails criterion 1 (E1 — wrong procedure): it assesses general patient satisfaction in an inpatient department with no mention of arthroplasty procedures, and fails criterion 2 (E2 — no AI/ML method): it uses only descriptive statistics and Likert scale analysis with no machine learning or AI component.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:16.858464+00:00
10.1038/s41598-025-94310-9,Automatic measurement of proximal femoral morphological parameters using point cloud semantic segmentation technology,Yagang Wang; Qiulong Yang; Jiantao Li; Kaixuan Wang; Miaotian Tang,2025,Scientific Reports,10.1038/s41598-025-94310-9,exclude,"E3 — The study focuses on automatic measurement of proximal femoral morphological parameters from CT images with no patient-reported outcome measures (PROMs) as outcomes; it measures anatomical parameters (angles, dimensions, Dice coefficients) rather than predicting patient-reported outcomes like KOOS, HOOS, OHS, or similar validated instruments.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:18.259264+00:00
10.1016/j.asmr.2025.101078,Declining Postoperative 90‐Day Opioid Prescriptions From 2010 to 2021 Following Hip Arthroscopy for Femoroacetabular Impingement Syndrome,Wesley Day; Scott A. Halperin; Serkan Sürücü; Andrew E. Jimenez; Beatrice M. Katsnelson; Justin Zhu; Jonathan N. Grauer,2025,Arthroscopy Sports Medicine and Rehabilitation,10.1016/j.asmr.2025.101078,exclude,"E1 — The study involves hip arthroscopy for femoroacetabular impingement syndrome, not total hip arthroplasty (THA). Hip arthroscopy is a different procedure from arthroplasty and does not meet the procedure criterion.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:19.500734+00:00
10.2196/75086,Differential Association of Inflammation With Pain and Physical Function in Knee Osteoarthritis by Race Focusing on Non-Hispanic Whites and Asian Americans: Pilot Study in Florida,C.Y. Lee; C Kent Kwoh; Hyochol Ahn,2026,Asian/Pacific Island Nursing Journal,10.2196/75086,exclude,"This study does not meet criterion 2 (no AI/ML method) — it uses only traditional statistical methods (univariate and multivariable linear regression) with no machine learning or artificial intelligence component, and does not predict patient-reported outcomes but rather examines associations between inflammatory markers and existing WOMAC scores.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:20.996232+00:00
10.34922/ae.2023.36.6.007,"ASSESSMENT OF COGNITIVE AND MOTOR FUNCTIONS IN OLDER AGE GROUPS: CLINICAL SIGNIFICANCE, DIAGNOSTIC TOOLS, PROMISING DIRECTIONS",С.Б. Мальцев; Д.С. Медведев; Д.В. Троцюк; Oksana Sokolova; В.О. Полякова,2024,Успехи геронтологии,10.34922/ae.2023.36.6.007,exclude,"This paper is a review of cognitive and motor assessment tools in older adults with no focus on arthroplasty procedures (TKA/THA), AI/ML methods, or PROMs related to joint replacement (E1 — wrong procedure; E4 — review article).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:22.538172+00:00
10.34922/ae.2023.36.6.006,COVID-19 AS A TRIGGER FOR THE ONSET AND PROGRESSION OF NEURODEGENERATIVE PATHOLOGY PREDOMINANTLY IN ELDERLY AND SENILE POPULATION,А Л Арьев; Е.С. Лаптева,2024,Успехи геронтологии,10.34922/ae.2023.36.6.006,exclude,"This paper concerns COVID-19 and neurodegenerative disease in elderly populations; it does not address total knee or hip arthroplasty (E1), does not involve AI/ML models (E2), and does not measure patient-reported outcomes from joint replacement surgery (E3).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:23.816434+00:00
10.34922/ae.2023.36.6.002,COHORT APPROACH TO THE STUDY OF ELDERLY MORTALITY IN MODERN RUSSIA,Bulat A. Shamsutdinov,2024,Успехи геронтологии,10.34922/ae.2023.36.6.002,exclude,This paper concerns demographic analysis of elderly mortality in Russia (E1 — wrong procedure; not about TKA/THA) and contains no AI/ML methods or patient-reported outcomes related to arthroplasty.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:25.240190+00:00
10.1016/j.joca.2019.02.730,The association of subchondral and systemic bone mineral density with osteoarthritis-related total joint replacements in older adults,G. Cai; Petr Otáhal; Flavia Cicuttini; M. Lorimer; Graeme Jones; Dawn Aitken,2019,Osteoarthritis and Cartilage,10.1016/j.joca.2019.02.730,exclude,E4 — no abstract available to assess whether the study develops/validates AI/ML models for predicting PROMs following TKA/THA; appears to be an observational study of bone mineral density associations rather than an ML prediction study.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:26.617681+00:00
10.34922/ae.2023.36.6.013,CHANGES IN TELOMERE LENGTH IN LEUKOCYTES OF MALE RHESUS MACAQUES OF DIFFERENT AGES,М.Ф. Тимина; Л.Е. Павлова; Р.М. Киргинцев; А. А. Агумава,2024,Успехи геронтологии,10.34922/ae.2023.36.6.013,exclude,"This study concerns telomere length in rhesus macaques and has no relevance to total knee or hip arthroplasty, artificial intelligence/machine learning models, or patient-reported outcomes (E1 — wrong procedure/population; E2 — no AI/ML method).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:28.587469+00:00
10.34922/ae.2023.36.6.005,SLOWDOWN OF REPLICATIVE AGING OF FIBROBLASTS BY HYALURONAN COMPLEXES WITH GOLD NANOPARTICLES,Vladimir N. Khabarov; Petry. Boikov; А. О. Дробинцева; Е.С. Миронова; T. S. Zubareva; И. М. Кветной; E M Paltseva,2024,Успехи геронтологии,10.34922/ae.2023.36.6.005,exclude,"This study concerns cellular aging of fibroblasts in vitro and does not involve any arthroplasty procedure (TKA or THA), failing criterion 1 (E1 — wrong procedure).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:29.670673+00:00
10.1016/j.joca.2024.02.721,COMPARATIVE ANALYSIS OF CHROMATIN ACCESSIBILITY DURING CHONDROGENESIS AND HIP CHONDROCYTES,Matt J. Barter; Jamie Soul; Kathleen Cheung; Andreas Panagiotopoulos; David J. Deehan; David A. Young,2024,Osteoarthritis and Cartilage,10.1016/j.joca.2024.02.721,exclude,E4 — no abstract available to assess relevance; study appears to be basic science research on chondrogenesis rather than clinical prediction of patient outcomes after TKA/THA.,claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:31.080550+00:00
10.34922/ae.2023.36.6.008,THIOREDOXIN INTERACTING PROTEIN IN FIBROBLASTS OF HUMAN DERMIS IN THE PROCESS OF AGING,О.С. Тасакова; Н. Н. Голубцова; А. Г. Гунин,2024,Успехи геронтологии,10.34922/ae.2023.36.6.008,exclude,"This study concerns dermatology and skin aging (fibroblasts in human dermis), not total knee or hip arthroplasty (E1 — wrong procedure), and contains no AI/ML methods or patient-reported outcomes.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:32.817612+00:00
10.4000/146ci,The value of experience: A historical sociology of data‑driven health care systems,Tiago Moreira,2025,Revista crítica de ciências sociais/Revista crítica de ciências sociais,10.4000/146ci,exclude,"This is a theoretical/sociological commentary on PROMs and health systems (E4 — wrong study type: not an empirical study with AI/ML models predicting outcomes), not an original research paper developing or validating ML models for PROM prediction after TKA/THA.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:34.272868+00:00
10.34922/ae.2023.36.6.017,TECHNOLOGY «CARE ASSISTANT»: ORGANIZATION OF CARE ASSISTANT’ ACTIVITIES AND QUALITY OF SERVICE (BASED ON MATERIALS OF THE VOLGOGRAD REGION),Natalia Anatolyevna Skobelina,2024,Успехи геронтологии,10.34922/ae.2023.36.6.017,exclude,"This paper concerns long-term care services for elderly citizens in Russia and does not involve total knee arthroplasty (TKA) or total hip arthroplasty (THA) procedures (E1 — wrong procedure). Additionally, there is no AI or ML methodology described (E2 — no AI/ML method).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:36.058172+00:00
10.34922/ae.2023.36.6.004,MODERN DETERMINANTS OF INTERGENERATIONAL RELATIONSHIPS,Irina Pervova; Вячеслав Николаевич Келасьев; О.Н. Михайлова,2024,Успехи геронтологии,10.34922/ae.2023.36.6.004,exclude,"E4 — wrong study type (non-medical research on intergenerational sociology, not related to arthroplasty, AI/ML, or PROMs).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:37.114075+00:00
10.31435/ijitss.4(48).2025.4341,THE IMPACT OF DIGITAL TECHNOLOGIES (TELE-REHABILITATION AND MOBILE HEALTH) ON ACCESSIBILITY AND QUALITY OF PHYSIOTHERAPY CARE: A LITERATURE REVIEW WITHIN THE CONTEXT OF PUBLIC HEALTH,Kamila Krzyżanowska; Filip Kowal; Michał Pietrucha; Jakub Król; Maciej Łydka; Justyna Lewandowska; Julia Holzer; Natalia Libudzic; Adrian Dyląg; Monika Dziedzic,2025,International Journal of Innovative Technologies in Social Science,10.31435/ijitss.4(48).2025.4341,exclude,"This is a systematic literature review (E4 — wrong study type: review) that does not develop, validate, or benchmark any AI/ML models itself; it synthesizes evidence on tele-rehabilitation and mHealth interventions without presenting original ML methodology or PROM prediction models.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:38.713397+00:00
10.2147/cmar.s507420,Associations Between Postoperative Symptom Clusters and Functional Status in Lung Cancer Patients: A Cross-Sectional Study,Yali Liu; Siya Lin; Meirong Bai; Huochun Yi,2025,Cancer Management and Research,10.2147/cmar.s507420,exclude,"E1 — wrong procedure. The study involves lung cancer surgery (thoracic surgery), not total knee arthroplasty (TKA) or total hip arthroplasty (THA).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:39.800537+00:00
10.1016/j.pecinn.2025.100448,"First the relationship, then the technology: Healthcare professionals' perceptions on how digital health solutions impact the interaction with patients",Susan J. Oudbier; T.A. Ten Cate; Azam Nurmohamed; Hans J. Meij; Ellen M.A. Smets,2025,PEC Innovation,10.1016/j.pecinn.2025.100448,exclude,"This study does not meet any of the three required criteria—it is a qualitative study of healthcare professionals' perceptions on digital health implementation (E4: wrong study type, no AI/ML method, no PROM outcome), with no focus on TKA/THA patients, no machine learning models, and no patient-reported outcome measures.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:41.307362+00:00
10.63676/r8d7vm21,"Clinical trials for cellular, acellular and matrix-like products (CAMPs): an evidence consensus",Thomas E Serena; Charles Andersen; Gregory Bohn; Greg Cosentino; Matthew Davis; Michael Desvigne; Arshdeep Kaur; Mervin Low; Alisha Oropallo; Lou Roselli; Chris Sabatino; Richard Simman; Bert Slade; Zweli Tunyiswa; Naz Wahab,2025,International Journal of Tissue Repair,10.63676/r8d7vm21,exclude,"This paper is a consensus statement on clinical trial design for wound healing products (CAMPs), not a study developing or validating AI/ML models to predict patient-reported outcomes following TKA or THA (E4 — wrong study type: consensus/editorial; E1 — wrong procedure: wound healing, not joint arthroplasty).",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:42.882441+00:00
10.31482/mmsl.2022.049,THE INTRA-ARTICULAR PURE-PLATELET RICH PLASMA AS A DISEASE-MODIFYING TREATMENT FOR PATIENTS SUFFERING FROM KNEE OSTEOARTHRITIS,Waleed M. Jifeel; Ajil A. Alzamily; Ihsan A. Alsalman,2023,Military Medical Science Letters,10.31482/mmsl.2022.049,exclude,"E1 — The study population has knee osteoarthritis (KOA) treated with intra-articular PRP injection, not total knee arthroplasty (TKA). The procedure criterion is not met.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:43.984534+00:00
10.3389/fsurg.2025.1696430,Clinical efficacy evaluation of pedicled vascularized iliac bone graft transfer for osteonecrosis of the femoral head: a retrospective study with DCE-MRI/CTP analysis,Tianchen Zhang; Shanbin Zheng; Yuyang Zhai; Xinyi Hou; Yawen Wang; Zhiyuan Chen; Xun Cao; Zilei Xia; Tianwei Xia; Jirong Shen,2025,Frontiers in Surgery,10.3389/fsurg.2025.1696430,exclude,"E1 — wrong procedure. The study focuses on pedicled vascularized iliac bone graft transfer for osteonecrosis of the femoral head, not total hip arthroplasty (THA) or total knee arthroplasty (TKA). While THA was mentioned as a salvage procedure in 10 hips, it was not the primary intervention studied.",claude-haiku-4-5-20251001,v1-2026-05-20,2026-05-21T15:35:46.046881+00:00
